,direct_reply,year,month_sin,month_cos,time_since_posted,is_quote,hashtags,user_mentions,medias,urls,english,favourites,happy_words,sad_words,retweets
2994,1,2018,1,6.12323399573677E-17,838971.790087,0,0,3,0,0,1,2,0,0,0
2995,1,2018,1,6.12323399573677E-17,841358.792106,0,0,1,0,0,1,1,0,0,0
2996,1,2018,1,6.12323399573677E-17,842328.796636,0,0,1,0,0,1,0,0,0,0
2997,1,2018,1,6.12323399573677E-17,847339.80054,0,0,1,0,0,1,2,1,0,0
2999,1,2018,1,6.12323399573677E-17,867002.804519,0,0,4,0,0,1,1,1,0,0
3001,1,2018,1,6.12323399573677E-17,871262.808748,0,0,1,0,0,1,0,1,0,0
3005,1,2018,1,6.12323399573677E-17,916376.822218,0,0,1,0,1,1,2,1,0,0
3006,1,2018,1,6.12323399573677E-17,916756.82413,0,0,1,0,1,1,2,0,0,0
3008,1,2018,1,6.12323399573677E-17,925612.832451,0,0,2,0,0,1,0,1,0,0
3009,0,2018,1,6.12323399573677E-17,925686.835151,1,0,0,0,1,1,12,1,1,0
3010,1,2018,1,6.12323399573677E-17,931669.837155,0,0,1,0,0,1,1,1,0,0
3012,1,2018,1,6.12323399573677E-17,939929.841413,0,0,1,0,0,1,0,0,0,0
3014,1,2018,0.8660254038,-0.5,232886.726146,0,0,1,0,0,1,3,0,0,0
3015,1,2018,0.8660254038,-0.5,236202.732566,0,0,1,0,0,1,7,0,0,0
3016,1,2018,0.8660254038,-0.5,236323.735827,0,0,1,0,0,1,15,0,0,0
3022,1,2018,0.8660254038,-0.5,261167.753358,0,0,2,0,0,1,8,0,0,0
3037,1,2018,0.8660254038,-0.5,473745.154859,0,0,1,0,1,1,2,0,0,0
3043,1,2018,0.8660254038,-0.5,583218.180058,0,0,1,0,1,1,6,0,0,0
3044,1,2018,0.8660254038,-0.5,583524.185823,0,0,1,0,1,1,5,0,0,0
3045,1,2018,0.8660254038,-0.5,583908.189528,0,0,1,0,1,1,12,0,0,0
3050,1,2018,1,6.12323399573677E-17,931825.205583,0,0,1,0,0,1,5,1,0,0
3051,1,2018,1,6.12323399573677E-17,932781.207783,0,0,1,0,0,1,6,0,0,0
3052,1,2018,1,6.12323399573677E-17,933101.20976,0,0,1,0,0,1,3,0,0,0
3053,1,2018,1,6.12323399573677E-17,933467.584005,0,0,1,0,0,1,14,1,1,0
3054,1,2018,1,6.12323399573677E-17,936287.586745,0,0,1,0,0,1,35,1,0,0
3056,1,2018,1,6.12323399573677E-17,953741.590981,0,0,3,0,1,1,11,0,2,0
3057,1,2018,1,6.12323399573677E-17,985767.593,0,0,1,0,0,1,0,0,0,0
3058,1,2018,1,6.12323399573677E-17,986080.597925,0,0,1,0,0,1,0,0,0,0
3059,1,2018,1,6.12323399573677E-17,986335.603164,0,0,1,0,0,0,0,0,0,0
3061,1,2018,1,6.12323399573677E-17,1021296.608366,0,0,1,0,0,1,7,0,1,0
3064,1,2018,1,6.12323399573677E-17,1022942.619652,0,0,1,0,0,1,2,0,0,0
3065,1,2018,1,6.12323399573677E-17,1023058.621757,0,0,2,0,1,1,0,0,0,0
3066,1,2018,1,6.12323399573677E-17,1023255.623764,0,0,2,0,0,1,1,0,0,0
3067,1,2018,1,6.12323399573677E-17,1023340.625874,0,0,1,0,0,1,5,2,0,0
3069,1,2018,1,6.12323399573677E-17,1025132.633568,0,0,1,0,1,1,2,0,0,0
3071,1,2018,1,6.12323399573677E-17,1025953.639078,0,0,1,0,1,1,7,0,2,0
3072,1,2018,1,6.12323399573677E-17,1026144.641556,0,0,1,0,1,1,4,0,0,0
3163,1,2018,1,6.12323399573677E-17,869307.8766,0,0,1,0,0,1,1,0,0,0
3164,1,2018,1,6.12323399573677E-17,871864.878628,0,0,1,0,0,1,0,0,0,0
3166,1,2018,1,6.12323399573677E-17,928116.886526,0,0,1,0,0,1,1,0,0,0
3174,1,2018,1,6.12323399573677E-17,1050053.622625,0,0,0,1,0,1,0,0,0,0
3177,1,2018,1,6.12323399573677E-17,1111224.629175,0,0,1,0,1,1,1,0,0,0
3178,1,2018,1,6.12323399573677E-17,1112514.631559,0,0,1,0,0,1,0,0,1,0
3184,1,2018,1,6.12323399573677E-17,1209005.655641,0,0,2,0,0,1,1,0,0,0
3206,1,2018,0.8660254038,-0.5,672836.37155,0,0,2,0,0,1,0,0,0,0
3239,1,2018,1,6.12323399573677E-17,1118562.94516,0,0,1,0,1,0,0,0,0,0
3249,1,2018,1,6.12323399573677E-17,1122032.978823,0,0,2,0,0,1,1,1,0,0
3294,1,2018,1,6.12323399573677E-17,1185835.562017,0,0,1,0,0,0,0,0,0,0
3325,1,2018,0.8660254038,-0.5,164534.101945,0,0,1,0,0,1,1,0,0,0
3329,1,2018,0.8660254038,-0.5,305119.114816,0,0,1,0,0,1,0,0,0,0
3357,1,2018,0.8660254038,-0.5,477812.712791,0,0,1,0,0,1,2,0,0,0
3376,0,2018,0.8660254038,-0.5,478395.602405,1,0,1,0,1,1,20,0,0,0
3377,0,2018,0.8660254038,-0.5,478495.604736,1,0,0,0,1,1,5,0,0,0
3378,0,2018,0.8660254038,-0.5,478568.610395,1,0,2,0,1,1,8,1,0,0
3409,0,2018,0.8660254038,0.5,3944134.975832,1,0,0,0,1,1,16,0,0,0
3417,0,2018,0.8660254038,0.5,5327727.182965,1,0,0,0,1,1,4,0,0,0
3442,1,2018,0.8660254038,-0.5,418314.845724,0,0,2,0,0,1,1,0,0,0
3443,1,2018,0.8660254038,-0.5,418360.848071,0,0,2,0,0,1,0,0,0,0
3444,1,2018,0.8660254038,-0.5,418380.850257,0,0,2,0,0,1,1,0,0,0
3448,0,2018,0.8660254038,-0.5,510444.862559,1,0,2,0,1,1,5,0,0,0
3454,0,2018,1,6.12323399573677E-17,947113.312774,0,0,0,0,1,1,5,0,1,0
3458,0,2018,1,6.12323399573677E-17,1014315.327278,0,0,1,0,1,1,10,1,0,0
3487,1,2018,1,6.12323399573677E-17,1878748.689784,0,0,1,0,0,1,1,0,0,0
3513,1,2018,0.8660254038,-0.5,94436.188393,0,0,3,0,0,1,2,1,0,0
3537,1,2018,0.8660254038,-0.5,298803.508085,0,0,2,0,0,1,0,0,1,0
3553,1,2018,0.8660254038,-0.5,39922.74782,0,0,1,0,0,1,0,0,1,0
3557,1,2018,0.8660254038,-0.5,137188.765835,0,0,1,0,0,1,0,0,0,0
3558,1,2018,0.8660254038,-0.5,137273.768422,0,0,1,0,1,1,0,0,0,0
3559,0,2018,0.8660254038,-0.5,139404.77336,1,1,0,0,1,1,0,0,0,0
3560,1,2018,0.8660254038,-0.5,143288.775767,0,0,1,0,0,1,0,1,0,0
3561,0,2018,0.8660254038,-0.5,143335.780244,0,0,2,0,1,1,1,0,0,0
3562,0,2018,0.8660254038,-0.5,143597.78302,0,0,2,0,1,1,1,0,0,0
3563,0,2018,0.8660254038,-0.5,146469.786561,0,1,1,0,1,1,0,1,0,0
3564,1,2018,0.8660254038,-0.5,147265.790324,0,0,1,0,0,1,4,0,0,0
3565,1,2018,0.8660254038,-0.5,152584.792416,0,0,3,0,0,1,0,0,0,0
3567,1,2018,0.8660254038,-0.5,160241.801797,0,0,1,0,0,1,0,0,0,0
3569,1,2018,0.8660254038,-0.5,162242.807859,0,0,2,0,0,1,1,0,0,0
3570,0,2018,0.8660254038,-0.5,168548.81008,1,1,1,0,2,1,0,0,0,0
3573,0,2018,0.8660254038,-0.5,183954.232405,1,1,0,0,1,0,0,0,0,0
3574,1,2018,0.8660254038,-0.5,211117.237885,0,0,2,0,0,1,1,1,0,0
3575,0,2018,0.8660254038,-0.5,211212.241126,1,0,1,0,1,1,0,2,1,0
3576,0,2018,0.8660254038,-0.5,211457.24386,1,1,1,0,1,1,1,0,0,0
3577,0,2018,0.8660254038,-0.5,216252.25121,1,0,1,0,1,1,0,0,0,0
3579,1,2018,0.8660254038,-0.5,233745.256858,0,0,1,0,1,1,1,1,0,0
3580,0,2018,0.8660254038,-0.5,253512.259342,1,1,0,0,1,1,10,0,0,0
3581,1,2018,0.8660254038,-0.5,253639.26256,0,0,2,0,0,1,1,0,0,0
3582,0,2018,0.8660254038,-0.5,274327.270546,1,1,0,0,1,1,0,0,0,0
3583,0,2018,0.8660254038,-0.5,298778.273092,1,1,1,0,1,1,3,0,3,0
3584,1,2018,0.8660254038,-0.5,300128.275388,0,0,2,0,0,1,1,0,0,0
3585,1,2018,0.8660254038,-0.5,300944.278119,0,0,2,0,0,1,1,0,0,0
3586,1,2018,0.8660254038,-0.5,309931.284149,0,1,1,0,1,1,0,1,0,0
3587,0,2018,0.8660254038,-0.5,321497.290333,1,0,0,0,1,1,2,0,1,0
3588,0,2018,0.8660254038,-0.5,321643.293727,1,1,0,0,1,1,3,0,1,0
3589,1,2018,0.8660254038,-0.5,321814.298917,0,0,2,0,0,1,0,0,0,0
3590,0,2018,0.8660254038,-0.5,325596.302549,1,0,0,0,1,1,2,1,1,0
3591,0,2018,0.8660254038,-0.5,329062.305428,1,1,0,0,1,1,2,0,0,0
3592,0,2018,0.8660254038,-0.5,346887.30837,1,1,0,0,1,1,0,1,0,0
3593,1,2018,0.8660254038,-0.5,354060.672445,0,0,1,0,1,1,0,0,2,0
3594,1,2018,0.8660254038,-0.5,354132.674928,0,0,1,0,1,1,0,0,1,0
3595,0,2018,0.8660254038,-0.5,358353.677054,1,1,0,0,1,0,0,0,0,0
3597,0,2018,0.8660254038,-0.5,430864.684982,0,2,1,0,1,1,1,1,1,0
3598,1,2018,0.8660254038,-0.5,433158.687526,0,0,1,0,1,1,0,1,0,0
3599,1,2018,0.8660254038,-0.5,434086.689732,0,0,1,0,0,1,0,0,1,0
3601,1,2018,0.8660254038,-0.5,445946.694036,0,0,1,1,0,1,0,0,0,0
3602,1,2018,0.8660254038,-0.5,469996.699091,0,0,1,0,1,1,0,0,2,0
3603,0,2018,0.8660254038,-0.5,479170.703282,1,1,0,0,1,1,0,0,0,0
3604,1,2018,0.8660254038,-0.5,479382.706147,0,1,2,0,0,1,0,1,2,0
3605,0,2018,0.8660254038,-0.5,479468.70885,1,1,0,0,1,1,1,1,0,0
3606,1,2018,0.8660254038,-0.5,492243.711168,0,0,1,0,0,1,0,0,0,0
3607,1,2018,0.8660254038,-0.5,496001.718923,0,0,1,0,0,1,0,0,0,0
3608,1,2018,0.8660254038,-0.5,496180.721152,0,0,1,0,0,1,0,0,0,0
3609,1,2018,0.8660254038,-0.5,497253.72314,0,0,4,0,0,1,0,0,0,0
3610,0,2018,0.8660254038,-0.5,497281.725083,1,1,0,0,1,0,1,0,0,0
3611,0,2018,0.8660254038,-0.5,497336.727182,1,1,2,0,1,1,3,0,0,0
3612,1,2018,0.8660254038,-0.5,514397.734853,0,0,1,0,0,0,0,0,0,0
3673,1,2018,0.8660254038,-0.5,42035.505714,0,0,1,0,0,1,7,0,0,0
3679,1,2018,0.8660254038,-0.5,223565.524904,0,0,1,0,0,1,25,0,0,0
3685,1,2018,0.8660254038,-0.5,233887.546399,0,0,1,0,0,1,2,2,0,0
3698,1,2018,0.8660254038,-0.5,297343.94777,0,0,2,0,0,1,12,0,0,0
3699,1,2018,0.8660254038,-0.5,297387.953558,0,0,2,0,0,1,2,1,0,0
3700,1,2018,0.8660254038,-0.5,297456.956019,0,0,1,0,0,1,68,0,0,0
3702,1,2018,0.8660254038,-0.5,298157.962674,0,0,4,0,1,1,2,1,0,0
3705,1,2018,0.8660254038,-0.5,299895.976444,0,0,1,0,0,1,5,2,1,0
3706,1,2018,0.8660254038,-0.5,300915.978712,0,0,1,0,1,1,9,0,0,0
3711,1,2018,0.8660254038,-0.5,306727.995789,0,0,2,0,0,1,12,2,0,0
3718,1,2018,0.8660254038,-0.5,310651.30063,0,0,2,0,0,1,6,0,0,0
3719,1,2018,0.8660254038,-0.5,310872.304803,0,0,1,0,0,1,6,1,0,0
3722,1,2018,0.8660254038,-0.5,312232.312561,0,0,1,0,0,1,34,0,1,0
3723,1,2018,0.8660254038,-0.5,312641.315999,0,0,1,0,0,1,0,0,0,0
3733,1,2018,0.8660254038,-0.5,242282.830674,0,0,1,0,0,1,4,0,0,0
3739,1,2018,0.8660254038,-0.5,416221.856229,0,0,2,0,0,1,18,0,0,0
3742,1,2018,1,6.12323399573677E-17,953186.8626,0,0,1,0,0,1,1,0,1,0
3748,1,2018,1,6.12323399573677E-17,1185710.880164,0,0,1,0,1,1,5,0,1,0
3749,1,2018,1,6.12323399573677E-17,1186856.885011,0,0,1,0,0,1,1,0,0,0
3750,1,2018,1,6.12323399573677E-17,1187052.889707,0,0,1,0,0,1,2,1,0,0
3751,1,2018,1,6.12323399573677E-17,1187175.891932,0,0,1,0,0,0,1,0,0,0
3755,1,2018,1,6.12323399573677E-17,1192240.142743,0,0,2,0,0,1,13,1,0,0
3757,1,2018,1,6.12323399573677E-17,1211941.14836,0,0,1,0,1,1,2,1,1,0
3758,1,2018,1,6.12323399573677E-17,1212754.157913,0,0,1,0,0,1,1,0,0,0
3762,1,2018,1,6.12323399573677E-17,1284038.172251,0,0,1,0,1,1,11,0,1,0
3763,1,2018,1,6.12323399573677E-17,1300848.174714,0,0,1,0,0,1,11,0,0,0
3766,0,2018,1,6.12323399573677E-17,1380147.182112,0,0,0,1,0,1,67,0,0,0
3771,1,2018,1,6.12323399573677E-17,1458297.19787,0,0,1,0,0,1,0,0,0,0
3777,1,2018,1,6.12323399573677E-17,1515972.488569,0,0,1,0,0,1,36,0,0,0
3783,1,2018,1,6.12323399573677E-17,1562990.508211,0,0,1,0,0,1,0,0,0,0
3787,1,2018,1,6.12323399573677E-17,1604065.522923,0,0,1,0,0,1,12,0,0,0
3790,1,2018,1,6.12323399573677E-17,1638403.529652,0,0,1,0,0,0,1,0,0,0
3791,1,2018,1,6.12323399573677E-17,1638452.532697,0,0,1,0,0,0,0,0,0,0
3792,1,2018,1,6.12323399573677E-17,1640097.539208,0,0,1,0,1,1,9,0,0,0
3794,1,2018,0.8660254038,-0.5,328659.022072,0,0,1,0,0,1,0,0,2,0
3813,1,2018,0.8660254038,-0.5,411560.343546,0,0,1,0,0,0,0,0,0,0
3825,1,2018,1,6.12323399573677E-17,1023027.382342,0,0,3,0,0,1,2,0,0,0
3833,1,2018,1,6.12323399573677E-17,1130855.675087,0,0,2,0,0,1,11,0,0,0
3853,0,2018,0.8660254038,-0.5,515674.310852,1,0,0,0,1,1,2,0,0,0
3856,0,2018,0.8660254038,-0.5,670405.319168,1,0,0,0,1,1,0,0,0,0
3857,0,2018,0.8660254038,-0.5,705188.321731,1,0,0,0,1,1,2,1,0,0
3873,0,2018,0.5,0.8660254038,5964367.627017,0,0,0,0,1,1,3,1,0,0
3877,0,2018,0.5,0.8660254038,6549124.643378,0,0,3,1,0,1,10,0,0,0
3878,0,2018,0.5,0.8660254038,6550052.645783,1,0,0,0,1,1,4,0,0,0
3879,0,2018,0.5,0.8660254038,6623089.648025,1,0,1,0,1,1,9,0,0,0
3880,0,2018,0.5,0.8660254038,6906793.650338,0,0,2,0,1,1,5,1,0,0
3881,0,2018,0.5,0.8660254038,8187075.653098,0,0,0,0,1,1,2,0,1,0
3884,0,2017,-2.44929359829471E-16,1,9507813.659968,1,0,2,0,1,1,3,0,0,0
3885,0,2017,-2.44929359829471E-16,1,9653565.66222,1,0,0,0,1,1,2,1,0,0
3886,0,2017,-2.44929359829471E-16,1,10599131.664831,1,0,1,0,1,1,2,1,0,0
3889,0,2017,-0.5,0.8660254038,11398580.673482,0,0,0,0,1,1,3,1,1,0
3890,0,2017,-0.5,0.8660254038,11802758.684996,1,0,0,0,1,1,4,0,0,0
3891,0,2017,-0.5,0.8660254038,12523583.687657,1,0,1,0,1,1,1,3,0,0
3892,0,2017,-0.8660254038,0.5,14006632.690245,1,0,0,0,1,1,2,1,0,0
3893,0,2017,-0.8660254038,0.5,14067319.18938,1,0,0,0,1,1,1,0,0,0
3894,0,2017,-0.8660254038,0.5,14158020.193769,1,0,1,0,1,0,1,0,0,0
3897,0,2017,-0.8660254038,0.5,14399104.205407,1,0,2,0,1,1,9,1,0,0
3899,0,2017,-0.8660254038,0.5,14843122.210853,1,0,2,0,1,1,1,0,0,0
3901,0,2017,-0.8660254038,0.5,15013846.215955,1,1,0,0,1,0,1,0,0,0
3902,0,2017,-0.8660254038,0.5,15555974.218437,1,0,2,0,1,1,4,0,0,0
3903,0,2017,-0.8660254038,0.5,15557776.222471,1,0,1,0,1,1,2,1,0,0
3906,1,2017,-0.8660254038,0.5,15730800.23344,0,0,2,0,0,1,1,2,0,0
3908,0,2017,-1,-1.83697019872103E-16,17247896.241151,1,0,3,0,1,1,5,1,0,0
3909,0,2017,-1,-1.83697019872103E-16,17861618.243612,1,0,1,0,1,1,1,0,0,0
3910,0,2017,-1,-1.83697019872103E-16,17939776.246194,1,0,0,0,1,1,12,0,0,0
3913,1,2018,0.8660254038,-0.5,5576.850708,0,0,3,0,1,1,1,2,0,0
3914,1,2018,0.8660254038,-0.5,6825.856086,0,0,2,0,1,1,1,0,1,0
3915,1,2018,0.8660254038,-0.5,7791.861546,0,0,2,0,1,1,1,0,0,0
3916,1,2018,0.8660254038,-0.5,7883.86656,0,0,2,0,1,1,0,0,1,0
3917,1,2018,0.8660254038,-0.5,8193.872483,0,0,2,0,0,1,2,0,0,0
3918,1,2018,0.8660254038,-0.5,9974.875077,0,0,1,0,1,1,3,0,1,0
3924,1,2018,0.8660254038,-0.5,49555.8887,0,0,2,0,0,1,4,0,0,0
3934,1,2018,0.8660254038,-0.5,176976.312325,0,0,1,0,0,1,0,0,0,0
3935,1,2018,0.8660254038,-0.5,181626.314971,0,0,2,0,0,0,2,0,0,0
3939,0,2018,0.8660254038,-0.5,219508.327034,1,0,0,0,1,1,20,0,0,0
3959,1,2018,0.8660254038,-0.5,318445.82731,0,0,1,0,0,1,3,0,0,0
3960,0,2018,0.8660254038,-0.5,318746.830319,0,0,0,0,0,1,32,0,0,0
3961,1,2018,0.8660254038,-0.5,322111.833501,0,0,1,0,1,1,1,1,0,0
3982,0,2018,0.8660254038,-0.5,249534.483378,0,0,5,0,1,1,0,1,0,0
3983,0,2018,0.8660254038,-0.5,249628.486334,0,1,2,0,1,1,0,1,0,0
4036,1,2018,0.8660254038,-0.5,253752.837179,0,0,2,0,0,1,0,0,0,0
4041,1,2018,0.8660254038,-0.5,263267.867268,0,0,2,0,1,0,4,0,0,0
4042,1,2018,0.8660254038,-0.5,264328.869822,0,0,2,0,0,1,4,0,0,0
4056,1,2018,0.8660254038,-0.5,344089.173284,0,0,4,0,0,1,1,1,0,0
4058,1,2018,0.8660254038,-0.5,411461.183072,0,0,1,0,0,1,1,0,0,0
4060,1,2018,0.8660254038,-0.5,487657.188388,0,0,2,0,0,1,0,0,0,0
4070,1,2018,0.8660254038,-0.5,589936.220644,0,0,3,0,0,1,1,0,1,0
4073,1,2018,0.8660254038,-0.5,650147.423193,0,0,1,0,0,1,1,1,0,0
4076,1,2018,1,6.12323399573677E-17,853532.438804,0,0,1,0,0,1,0,0,0,0
4078,1,2018,1,6.12323399573677E-17,854532.448723,0,0,1,0,0,1,0,0,0,0
4081,1,2018,1,6.12323399573677E-17,926473.456236,0,0,3,0,0,1,2,0,0,0
4093,0,2018,0.8660254038,-0.5,339.055735,0,0,0,0,0,1,2,1,0,0
4104,1,2018,0.8660254038,-0.5,421161.098071,0,0,1,0,0,1,1,1,0,0
4126,0,2018,1,6.12323399573677E-17,1031290.614874,0,0,0,0,1,1,7,1,1,0
4132,1,2018,1,6.12323399573677E-17,1175947.635927,0,0,2,0,0,1,0,0,0,0
4133,1,2018,1,6.12323399573677E-17,1176263.820633,0,0,2,0,0,1,0,0,1,0
4134,0,2018,1,6.12323399573677E-17,1203655.823367,1,0,0,0,1,1,3,1,0,0
4136,1,2018,1,6.12323399573677E-17,1205281.828557,0,0,2,0,0,0,1,0,0,0
4142,1,2018,1,6.12323399573677E-17,1262644.841023,0,0,1,0,0,1,2,0,0,0
4143,0,2018,1,6.12323399573677E-17,1262718.844257,0,0,0,0,0,1,4,0,0,0
4144,1,2018,1,6.12323399573677E-17,1263007.848908,0,0,1,0,0,1,1,0,0,0
4146,0,2018,1,6.12323399573677E-17,1263258.855642,0,0,0,0,0,1,22,0,0,0
4153,0,2018,0.8660254038,-0.5,88530.416878,1,0,0,0,1,1,0,0,0,0
4154,0,2018,0.8660254038,-0.5,92547.420221,0,0,0,0,1,1,0,0,1,0
4155,0,2018,0.8660254038,-0.5,152860.422632,1,0,0,0,1,1,1,0,0,0
4156,0,2018,0.8660254038,-0.5,153237.425007,1,0,1,0,1,1,2,1,0,0
4157,1,2018,0.8660254038,-0.5,253444.432133,0,0,0,0,1,1,1,0,0,0
4158,0,2018,0.8660254038,-0.5,253539.435092,0,1,0,0,1,0,0,0,0,0
4159,0,2018,0.8660254038,-0.5,259192.441076,1,0,0,0,1,1,1,0,2,0
4160,1,2018,0.8660254038,-0.5,347829.444169,0,0,1,0,1,1,0,0,0,0
4161,1,2018,0.8660254038,-0.5,354048.449805,0,0,1,0,0,1,1,0,0,0
4162,1,2018,0.8660254038,-0.5,354194.453233,0,0,0,0,1,1,0,0,0,0
4165,0,2018,0.8660254038,-0.5,354864.468707,1,0,0,0,1,1,1,4,0,0
4166,1,2018,0.8660254038,-0.5,409042.471418,0,1,0,0,1,1,0,0,0,0
4167,1,2018,0.8660254038,-0.5,409222.479174,1,1,0,0,1,1,0,2,0,0
4168,0,2018,0.8660254038,-0.5,409353.481861,1,1,0,0,1,1,1,0,0,0
4170,1,2018,0.8660254038,-0.5,432891.486315,0,0,2,0,1,1,1,1,0,0
4171,1,2018,0.8660254038,-0.5,434640.488713,0,0,2,0,0,1,1,0,0,0
4172,1,2018,0.8660254038,-0.5,434826.494157,0,0,3,0,0,1,2,0,2,0
4173,1,2018,0.8660254038,-0.5,434939.803774,0,0,0,0,1,1,0,0,0,0
4174,0,2018,0.8660254038,-0.5,434993.806985,1,0,0,0,1,1,1,0,0,0
4175,0,2018,0.8660254038,-0.5,435775.81082,0,2,0,0,1,0,0,0,0,0
4177,1,2018,0.8660254038,-0.5,523566.817574,0,0,0,0,1,1,0,1,0,0
4178,1,2018,0.8660254038,-0.5,523632.821537,0,0,0,0,1,1,0,0,1,0
4179,0,2018,0.8660254038,-0.5,523654.826355,0,1,0,0,0,1,1,0,0,0
4180,1,2018,0.8660254038,-0.5,525183.831131,0,0,2,0,1,1,2,1,0,0
4181,1,2018,0.8660254038,-0.5,562290.833831,0,1,0,0,0,1,0,0,0,0
4182,1,2018,0.8660254038,-0.5,562321.83631,0,0,0,0,1,1,0,2,0,0
4183,0,2018,0.8660254038,-0.5,562382.839444,0,0,0,0,1,1,2,0,0,0
4184,0,2018,0.8660254038,-0.5,684199.842224,0,0,0,0,1,1,0,0,0,0
4185,0,2018,0.8660254038,-0.5,699319.845622,1,0,0,0,1,1,4,0,0,0
4186,1,2018,1,6.12323399573677E-17,772176.847819,0,0,1,0,1,1,0,0,0,0
4187,1,2018,1,6.12323399573677E-17,773087.850205,0,0,1,0,1,1,0,0,1,0
4188,1,2018,1,6.12323399573677E-17,773834.852639,0,0,1,0,0,1,0,0,0,0
4189,1,2018,1,6.12323399573677E-17,773897.855146,0,0,0,0,0,1,1,0,0,0
4190,0,2018,1,6.12323399573677E-17,774205.858185,1,1,0,0,1,1,2,0,0,0
4191,0,2018,1,6.12323399573677E-17,872806.862033,1,0,0,0,1,1,1,1,0,0
4193,0,2018,1,6.12323399573677E-17,1019426.100868,0,0,0,0,1,1,0,0,0,0
4194,1,2018,1,6.12323399573677E-17,1024534.103319,0,0,0,0,1,1,1,0,0,0
4196,1,2018,1,6.12323399573677E-17,1025192.107927,0,0,0,0,1,1,0,0,0,0
4197,1,2018,1,6.12323399573677E-17,1025293.110431,0,0,0,0,1,1,0,1,0,0
4198,1,2018,1,6.12323399573677E-17,1025399.112822,0,0,0,0,1,1,0,0,1,0
4200,1,2018,1,6.12323399573677E-17,1046429.119938,0,0,0,0,0,1,0,0,0,0
4202,1,2018,1,6.12323399573677E-17,1182306.124499,0,0,1,0,0,1,1,1,0,0
4203,1,2018,1,6.12323399573677E-17,1182997.127035,0,0,1,0,0,0,1,0,0,0
4205,1,2018,1,6.12323399573677E-17,1291159.133028,0,1,0,0,1,1,0,0,0,0
4206,1,2018,1,6.12323399573677E-17,1291248.135445,0,1,0,0,1,1,0,0,0,0
4207,1,2018,1,6.12323399573677E-17,1291307.137872,0,1,0,0,1,1,0,0,0,0
4208,1,2018,1,6.12323399573677E-17,1291415.140112,0,1,0,0,1,1,0,0,0,0
4209,1,2018,1,6.12323399573677E-17,1291517.142231,0,1,0,0,1,1,0,0,0,0
4210,1,2018,1,6.12323399573677E-17,1291621.14452,0,1,0,0,1,1,0,1,0,0
4211,1,2018,1,6.12323399573677E-17,1291694.146664,0,0,0,0,1,1,0,0,0,0
4212,1,2018,1,6.12323399573677E-17,1291858.148891,0,0,0,0,1,1,0,1,0,0
4214,0,2018,0.8660254038,-0.5,411717.655792,0,0,0,0,1,1,1,2,1,0
4220,0,2018,1,6.12323399573677E-17,1707077.675115,0,0,0,0,1,1,2,1,0,0
4221,0,2018,1,6.12323399573677E-17,2745244.678097,1,1,1,0,1,1,0,1,0,0
4222,0,2018,1,6.12323399573677E-17,2745622.6826,1,1,0,0,1,1,2,0,1,0
4223,0,2018,1,6.12323399573677E-17,3359702.686463,1,0,1,0,1,1,3,1,0,0
4228,0,2018,0.8660254038,0.5,4468932.701059,1,0,0,0,1,1,1,0,0,0
4230,0,2018,0.8660254038,0.5,4470023.707223,0,1,4,0,1,1,3,0,0,0
4249,0,2018,0.8660254038,0.5,4637043.143207,0,0,1,0,1,1,3,1,0,0
4259,0,2018,0.8660254038,0.5,4715592.660584,0,1,0,1,0,1,1,2,0,0
4261,0,2018,0.8660254038,0.5,4824870.66491,0,1,0,1,0,1,3,3,0,0
4266,0,2018,0.5,0.8660254038,7223681.675245,0,0,0,0,1,1,1,1,1,0
4268,0,2017,-2.44929359829471E-16,1,9321994.68044,1,0,0,0,1,1,2,0,0,0
4269,0,2017,-2.44929359829471E-16,1,9922867.682766,0,0,0,1,0,1,7,1,0,0
4273,0,2018,0.8660254038,-0.5,2303.389461,0,2,0,0,1,1,0,0,0,0
4275,0,2018,0.8660254038,-0.5,261496.393827,0,2,0,0,1,1,0,0,0,0
4276,0,2018,0.8660254038,-0.5,347924.397799,0,2,0,0,1,1,2,0,0,0
4284,0,2018,0.8660254038,-0.5,682734.417554,0,0,0,0,1,1,0,0,0,0
4285,0,2018,1,6.12323399573677E-17,769147.42018,0,0,0,0,1,1,1,0,0,0
4287,0,2018,1,6.12323399573677E-17,855546.424449,0,0,0,0,1,1,0,1,0,0
4290,0,2018,1,6.12323399573677E-17,944214.431806,0,0,1,0,1,1,0,0,0,0
4312,0,2018,1,6.12323399573677E-17,1222730.714435,0,1,0,0,1,1,0,0,1,0
4313,0,2018,1,6.12323399573677E-17,1453154.924159,0,2,1,0,1,1,0,1,0,0
4321,0,2018,1,6.12323399573677E-17,1564713.949495,0,2,0,0,1,1,0,1,0,0
4325,0,2018,1,6.12323399573677E-17,1737528.959991,0,0,0,0,1,1,0,2,0,0
4326,0,2018,1,6.12323399573677E-17,1816164.963017,0,2,0,0,1,1,0,1,0,0
4327,0,2018,1,6.12323399573677E-17,1823366.965847,0,3,0,0,1,1,0,0,0,0
4328,0,2018,1,6.12323399573677E-17,2073565.969534,0,2,0,0,1,1,0,1,0,0
4329,0,2018,1,6.12323399573677E-17,2083138.971743,0,1,0,0,1,1,0,2,0,0
4332,0,2018,1,6.12323399573677E-17,2153883.978199,0,1,1,0,1,1,0,0,0,0
4340,1,2018,0.8660254038,-0.5,104198.661183,0,0,1,0,0,1,1,0,0,0
